中ブロック,サイトNo,サイト名,spotNo,地名,調査日,調査者,観察手段,観察時間,被度,白化率_全体,白化率_ミドリイシ,死滅率_全体,死滅率_ミドリイシ,生育型,年度,site_code,dhw_satellite
石垣島西岸,12.0,川平～大崎,15,富野集落前,2024-10-18,吉田,skin,15,20.0,10.0,10.0,,,多種混成型,2024,sekisei,3.6371428571428583
石垣島西岸,12.0,川平～大崎,16,米原ｷｬﾝﾌﾟ場,2025-01-05,吉田,skin,15,50.0,10.0,,0.0,0.0,特定類優占型（枝状コモンサンゴ類）,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,17,ヤマバレー前,2024-10-18,吉田,skin,15,30.0,20.0,30.0,,,多種混成型,2024,sekisei,3.6371428571428583
石垣島西岸,12.0,川平～大崎,18,ヤマバレー西,2024-12-06,吉田,skin,15,30.0,5.0,0.0,5.0,0.0,多種混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,19,川平小島東,2024-12-06,吉田,skin,15,30.0,0.0,0.0,0.0,0.0,多種混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,20,川平小島北,2024-12-06,吉田,skin,15,30.0,0.0,0.0,0.0,0.0,多種混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,23,川平水路北西,2024-12-06,吉田,skin,15,,0.0,0.0,0.0,0.0,多種混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,25,ｸﾗﾌﾞﾒｯﾄﾞ前,2024-12-06,吉田,skin,15,40.0,0.0,0.0,0.0,0.0,枝状・卓状ミドリイシ混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,26,川平石崎北,2024-12-06,吉田,skin,15,,0.0,0.0,0.0,0.0,多種混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,27,川平石崎南,2024-12-11,吉田,skin,15,50.0,0.0,0.0,0.0,0.0,枝状ミドリイシ優占型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,28,底地ビーチ沖,2024-12-11,吉田,skin,15,,0.0,0.0,0.0,0.0,多種混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,29,崎枝湾内,2024-12-11,吉田,skin,15,20.0,0.0,0.0,0.0,0.0,枝状ミドリイシ優占型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,30,崎枝湾口,2024-12-11,吉田,skin,15,20.0,0.0,0.0,0.0,0.0,多種混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,31,崎枝～御神,2024-12-11,吉田,skin,15,10.0,0.0,0.0,0.0,0.0,多種混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,34,屋良部崎北,2024-12-11,吉田,skin,15,10.0,5.0,0.0,0.0,0.0,多種混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,35,屋良部崎南,2024-10-17,吉田,skin,15,,60.0,70.0,60.0,70.0,多種混成型,2024,sekisei,3.804285714285715
石垣島西岸,12.0,川平～大崎,36,屋良部～大崎,2024-10-17,吉田,skin,15,20.0,20.0,5.0,20.0,5.0,特定類優占型,2024,sekisei,3.804285714285715
石垣島西岸,12.0,川平～大崎,37,名蔵保護水面,2024-10-17,吉田,skin,15,20.0,10.0,5.0,5.0,5.0,多種混成型,2024,sekisei,3.804285714285715
石垣島西岸,12.0,川平～大崎,38,富崎小島前,2024-10-17,吉田,skin,15,20.0,30.0,30.0,,,枝状・卓状ミドリイシ混成型,2024,sekisei,3.804285714285715
石垣島西岸,12.0,川平～大崎,39,観音崎,2024-10-17,吉田,skin,15,10.0,10.0,,,,多種混成型,2024,sekisei,3.804285714285715
石垣島西岸,12.0,川平～大崎,40,真栄里海岸前,2024-10-17,吉田,skin,15,60.0,5.0,5.0,,5.0,特定類優占型（ユビエダハマサンゴ）,2024,sekisei,3.804285714285715
石垣島西岸,12.0,川平～大崎,41,赤崎,2024-10-17,吉田,skin,15,20.0,10.0,5.0,5.0,5.0,多種混成型,2024,sekisei,3.804285714285715
石垣島西岸,12.0,川平～大崎,43,明石西,2024-12-25,吉田,skin,15,40.0,0.0,0.0,0.0,0.0,枝状・卓状ミドリイシ混成型,2024,sekisei,0.0
石垣島西岸,12.0,川平～大崎,44,伊原間湾口,2024-12-05,吉田,skin,15,10.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2024,sekisei,0.0
石西礁湖北部,13.0,小浜島周辺,27,小浜島東沖,2024-10-22,上野・名嘉,skin,15,30.0,70.0,62.5,7.5,5.0,多種混成型,2024,sekisei,3.2414285714285724
石西礁湖北部,13.0,小浜島周辺,28,嘉弥真島南岸礁縁,2024-10-22,上野・名嘉,skin,15,40.0,77.5,67.5,7.5,7.5,多種混成型,2024,sekisei,3.2414285714285724
石西礁湖北部,13.0,小浜島周辺,31,嘉弥真島南西岸礁池内,2024-10-22,上野・名嘉,skin,15,70.0,50.0,47.5,5.0,5.0,多種混成型,2024,sekisei,3.2414285714285724
石西礁湖北部,13.0,小浜島周辺,32,小浜島北東岸礁縁,2024-10-22,上野・名嘉,skin,15,,62.5,55.0,0.0,0.0,多種混成型,2024,sekisei,3.2414285714285724
石西礁湖北部,13.0,小浜島周辺,35,ヨナラ水道南礁縁,2024-10-27,上野・名嘉,skin,15,20.0,87.5,90.0,35.0,42.5,多種混成型,2024,sekisei,2.408571428571429
石西礁湖北部,13.0,小浜島周辺,36,ヨナラ水道南①,2024-10-27,上野・名嘉,skin,15,30.0,85.0,97.5,35.0,55.0,枝状ミドリイシ優占型,2024,sekisei,2.408571428571429
石西礁湖北部,13.0,小浜島周辺,42,小浜島東沖礁湖内①,2024-11-19,上野・名嘉,skin,15,20.0,82.5,85.0,15.0,20.0,多種混成型,2024,sekisei,0.1042857142857148
石西礁湖北部,13.0,小浜島周辺,43,小浜島東沖礁湖内②,2024-11-19,上野・名嘉,skin,15,20.0,77.5,90.0,20.0,30.0,多種混成型,2024,sekisei,0.1042857142857148
石西礁湖北部,13.0,小浜島周辺,44,嘉弥真島東沖礁湖内,2024-11-19,上野・名嘉,skin,15,,82.5,92.5,20.0,25.0,多種混成型,2024,sekisei,0.1042857142857148
石西礁湖北部,13.0,小浜島周辺,49,竹富島西沖離礁礁縁,2024-10-17,上野・名嘉,skin,15,20.0,92.5,90.0,12.5,17.5,多種混成型,2024,sekisei,3.804285714285715
石西礁湖北部,13.0,小浜島周辺,50,竹富島西沖離礁外縁,2024-10-17,上野・名嘉,skin,15,,92.5,100.0,17.5,32.5,多種混成型,2024,sekisei,3.804285714285715
石西礁湖北部,13.0,小浜島周辺,51,竹富島北岸礁外縁,2024-10-25,上野・名嘉,skin,15,40.0,95.0,95.0,30.0,32.5,多種混成型,2024,sekisei,2.771428571428572
石西礁湖北部,13.0,小浜島周辺,52,竹富島北東岸礁外縁,2024-10-25,上野・名嘉,skin,15,40.0,90.0,85.0,22.5,20.0,多種混成型,2024,sekisei,2.771428571428572
石西礁湖北部,13.0,小浜島周辺,53,竹富島北東沖礁縁,2024-10-25,上野・名嘉,skin,15,40.0,82.5,85.0,17.5,15.0,多種混成型,2024,sekisei,2.771428571428572
石西礁湖北部,13.0,小浜島周辺,62,ヨナラ水道南②,2024-10-27,上野・名嘉,skin,15,30.0,99.0,100.0,70.0,67.5,枝状ミドリイシ優占型,2024,sekisei,2.408571428571429
石西礁湖北部,13.0,小浜島周辺,63,ヨナラ水道南部,2024-10-27,上野・名嘉,skin,15,20.0,100.0,97.5,70.0,67.5,枝状ミドリイシ優占型,2024,sekisei,2.408571428571429
石西礁湖北部,13.0,小浜島周辺,64,ヨナラ水道中央部①,2024-10-27,上野・名嘉,skin,15,20.0,100.0,100.0,80.0,75.0,多種混成型,2024,sekisei,2.408571428571429
石西礁湖北部,13.0,小浜島周辺,65,ヨナラ水道北部,2024-10-17,上野・名嘉,skin,15,50.0,96.5,97.5,32.5,27.5,多種混成型,2024,sekisei,3.804285714285715
石西礁湖北部,13.0,小浜島周辺,67,小浜島東沖離礁①,2024-10-22,上野・名嘉,skin,15,30.0,87.5,87.5,22.5,17.5,多種混成型,2024,sekisei,3.2414285714285724
石西礁湖北部,13.0,小浜島周辺,68,嘉弥真島東沖礁内縁,2024-11-19,上野・名嘉,skin,15,20.0,72.5,75.0,15.0,20.0,多種混成型,2024,sekisei,0.1042857142857148
石西礁湖北部,13.0,小浜島周辺,72,嘉弥真島北岸礁外縁①,2024-10-17,上野・名嘉,skin,15,50.0,82.5,80.0,5.0,5.0,多種混成型,2024,sekisei,3.804285714285715
石西礁湖北部,13.0,小浜島周辺,73,嘉弥真島北岸礁外縁②,2024-10-17,上野・名嘉,skin,15,50.0,75.0,75.0,7.5,7.5,卓状ミドリイシ優占型,2024,sekisei,3.804285714285715
石西礁湖北部,13.0,小浜島周辺,74,小浜島北岸礁外縁,2024-10-17,上野・名嘉,skin,15,50.0,80.0,75.0,10.0,5.0,多種混成型,2024,sekisei,3.804285714285715
石西礁湖北部,13.0,小浜島周辺,75,ヨナラ水道中央部②,2024-10-17,上野・名嘉,skin,15,40.0,70.0,80.0,15.0,15.0,多種混成型,2024,sekisei,3.804285714285715
石西礁湖北部,13.0,小浜島周辺,110,小浜島東沖離礁②,2024-10-22,上野・名嘉,skin,15,,82.5,72.5,7.5,2.5,多種混成型,2024,sekisei,3.2414285714285724
石西礁湖北部,13.0,小浜島周辺,112,タキドングチ海中公園地区,2024-11-05,上野・名嘉,skin,15,20.0,80.0,95.0,25.0,55.0,特定類優占型（枝状アナサンゴモドキ）,2024,sekisei,1.1857142857142868
石西礁湖北部,13.0,小浜島周辺,116,ウ離島前離礁,2024-10-17,上野・名嘉,skin,15,50.0,85.0,87.5,17.5,15.0,多種混成型,2024,sekisei,3.804285714285715
石西礁湖東部,14.0,カタグァー周辺,46,シモビシ海中公園地区,2024-11-05,上野・名嘉,skin,15,,95.0,100.0,45.0,55.0,多種混成型,2024,sekisei,1.1857142857142868
石西礁湖東部,14.0,カタグァー周辺,47,竹富島南西岸礁縁,2024-11-05,上野・名嘉,skin,15,,87.5,80.0,22.5,25.0,多種混成型,2024,sekisei,1.1857142857142868
石西礁湖東部,14.0,カタグァー周辺,54,竹富島東沖離礁,2024-10-25,上野・名嘉,skin,15,,87.5,95.0,22.5,20.0,多種混成型,2024,sekisei,2.771428571428572
石西礁湖東部,14.0,カタグァー周辺,76,アーサーピー外縁,2024-10-25,上野・名嘉,skin,15,,90.0,85.0,30.0,15.0,特定類優占型（枝状アナサンゴモドキ）,2024,sekisei,2.771428571428572
石西礁湖東部,14.0,カタグァー周辺,77,ウマノハピー礁内①,2024-11-03,上野・名嘉,skin,15,,87.5,85.0,27.5,15.0,多種混成型,2024,sekisei,1.3714285714285726
石西礁湖東部,14.0,カタグァー周辺,78,ウマノハピー礁内②,2024-11-03,上野・名嘉,skin,15,,100.0,100.0,35.0,55.0,多種混成型,2024,sekisei,1.3714285714285726
石西礁湖東部,14.0,カタグァー周辺,79,ウマノハピー礁内③,2024-11-03,上野・名嘉,skin,15,,100.0,100.0,62.5,52.5,多種混成型,2024,sekisei,1.3714285714285726
石西礁湖東部,14.0,カタグァー周辺,80,ウマノハピー内縁①,2024-11-05,上野・名嘉,skin,15,,100.0,100.0,47.5,72.5,多種混成型,2024,sekisei,1.1857142857142868
石西礁湖東部,14.0,カタグァー周辺,81,ウマノハピー内縁②,2024-11-05,上野・名嘉,skin,15,,87.5,97.5,27.5,47.5,多種混成型,2024,sekisei,1.1857142857142868
石西礁湖東部,14.0,カタグァー周辺,82,ウマノハピー内縁③,2024-11-21,上野・名嘉,skin,15,,99.0,100.0,72.0,93.5,多種混成型,2024,sekisei,0.0800000000000003
石西礁湖東部,14.0,カタグァー周辺,83,ウマノハピー内縁④,2024-11-03,上野・名嘉,skin,15,,100.0,100.0,65.0,87.5,多種混成型,2024,sekisei,1.3714285714285726
石西礁湖東部,14.0,カタグァー周辺,84,ウマノハピー外縁①,2024-11-03,上野・名嘉,skin,15,20.0,100.0,100.0,77.5,87.5,多種混成型,2024,sekisei,1.3714285714285726
石西礁湖東部,14.0,カタグァー周辺,87,アーサーピー内縁①,2024-10-25,上野・名嘉,skin,15,,95.0,87.5,35.0,7.5,多種混成型,2024,sekisei,2.771428571428572
石西礁湖東部,14.0,カタグァー周辺,88,アーサーピー内縁②,2024-10-26,上野・名嘉,skin,15,10.0,95.0,92.5,15.0,12.5,多種混成型,2024,sekisei,2.601428571428572
石西礁湖東部,14.0,カタグァー周辺,89,アーサーピー内縁③,2024-10-26,上野・名嘉,skin,15,,95.0,92.5,12.5,17.5,多種混成型,2024,sekisei,2.601428571428572
石西礁湖東部,14.0,カタグァー周辺,90,アーサーピー内縁④,2024-10-26,上野・名嘉,skin,15,,87.5,90.0,15.0,20.0,多種混成型,2024,sekisei,2.601428571428572
石西礁湖東部,14.0,カタグァー周辺,93,ウマノハピー外縁②,2024-11-03,上野・名嘉,skin,15,10.0,100.0,100.0,45.0,55.0,多種混成型,2024,sekisei,1.3714285714285726
石西礁湖東部,14.0,カタグァー周辺,109,竹富島南沖離礁①,2024-11-22,上野・名嘉,skin,15,20.0,91.5,99.0,45.0,77.5,多種混成型,2024,sekisei,0.0614285714285718
石西礁湖東部,14.0,カタグァー周辺,114,竹富島南沖離礁②,2024-11-21,上野・名嘉,skin,15,,91.5,97.5,57.5,67.5,多種混成型,2024,sekisei,0.0800000000000003
石西礁湖東部,14.0,カタグァー周辺,115,ウマノハピー礁内④,2024-11-05,上野・名嘉,skin,15,,100.0,100.0,70.0,80.0,多種混成型,2024,sekisei,1.1857142857142868
石西礁湖中央部,15.0,シモビシ～仲間崎沖,4,黒島北沖離礁①,2024-11-20,上野・名嘉,skin,15,,95.0,87.5,47.5,50.0,多種混成型,2024,sekisei,0.0971428571428576
石西礁湖中央部,15.0,シモビシ～仲間崎沖,5,黒島北沖離礁②,2024-11-20,上野・名嘉,skin,15,,95.0,100.0,52.5,72.5,多種混成型,2024,sekisei,0.0971428571428576
石西礁湖中央部,15.0,シモビシ～仲間崎沖,19,黒島北沖離礁③,2024-11-23,上野・名嘉,skin,15,,99.0,99.0,80.0,87.5,多種混成型,2024,sekisei,0.0414285714285718
石西礁湖中央部,15.0,シモビシ～仲間崎沖,20,黒島北沖離礁④,2024-11-20,上野・名嘉,skin,15,,98.0,100.0,77.5,87.5,多種混成型,2024,sekisei,0.0971428571428576
石西礁湖中央部,15.0,シモビシ～仲間崎沖,22,黒島ー小浜島間離礁①,2024-11-19,上野・名嘉,skin,15,10.0,87.5,92.5,37.5,50.0,多種混成型,2024,sekisei,0.1042857142857148
石西礁湖中央部,15.0,シモビシ～仲間崎沖,23,小浜島南東岸礁縁,2024-11-09,上野・名嘉,skin,15,,72.5,72.5,10.0,5.0,多種混成型,2024,sekisei,0.8428571428571442
石西礁湖中央部,15.0,シモビシ～仲間崎沖,24,小浜島南東沖礁縁①,2024-11-09,上野・名嘉,skin,15,20.0,80.0,75.0,16.0,14.0,多種混成型,2024,sekisei,0.8428571428571442
石西礁湖中央部,15.0,シモビシ～仲間崎沖,25,小浜島南東沖礁縁②,2024-11-09,上野・名嘉,skin,15,,80.0,77.5,16.5,10.0,多種混成型,2024,sekisei,0.8428571428571442
石西礁湖中央部,15.0,シモビシ～仲間崎沖,37,黒島ー西表島間離礁①,2024-10-20,上野・名嘉,skin,15,30.0,92.5,97.5,27.5,45.0,多種混成型,2024,sekisei,3.47857142857143
石西礁湖中央部,15.0,シモビシ～仲間崎沖,38,黒島ー西表島間離礁②,2024-10-20,上野・名嘉,skin,15,,92.5,95.0,22.5,35.0,多種混成型,2024,sekisei,3.47857142857143
石西礁湖中央部,15.0,シモビシ～仲間崎沖,39,黒島ー小浜島間離礁②,2024-11-19,上野・名嘉,skin,15,20.0,90.0,90.0,37.5,50.0,多種混成型,2024,sekisei,0.1042857142857148
石西礁湖中央部,15.0,シモビシ～仲間崎沖,40,小浜島南東沖離礁①,2024-11-09,上野・名嘉,skin,15,20.0,75.0,80.0,14.0,12.0,多種混成型,2024,sekisei,0.8428571428571442
石西礁湖中央部,15.0,シモビシ～仲間崎沖,41,小浜島南東沖離礁②,2024-11-09,上野・名嘉,skin,15,20.0,70.0,72.5,11.0,14.0,多種混成型,2024,sekisei,0.8428571428571442
石西礁湖中央部,15.0,シモビシ～仲間崎沖,58,西表島東沖離礁①,2024-10-20,上野・名嘉,skin,15,40.0,82.5,80.0,12.5,17.5,枝状ミドリイシ優占型,2024,sekisei,3.47857142857143
石西礁湖中央部,15.0,シモビシ～仲間崎沖,59,西表島東沖離礁②,2024-10-20,上野・名嘉,skin,15,40.0,82.5,75.0,27.5,17.5,枝状ミドリイシ優占型,2024,sekisei,3.47857142857143
石西礁湖中央部,15.0,シモビシ～仲間崎沖,60,西表島東沖離礁③,2024-10-20,上野・名嘉,skin,15,20.0,92.5,90.0,12.5,27.5,枝状ミドリイシ優占型,2024,sekisei,3.47857142857143
石西礁湖中央部,15.0,シモビシ～仲間崎沖,61,西表島東岸礁池内,2024-10-20,上野・名嘉,skin,15,,67.5,,10.0,,特定類優占型（ハマサンゴ・キクメイシ）,2024,sekisei,3.47857142857143
石西礁湖中央部,15.0,シモビシ～仲間崎沖,66,小浜島南礁縁,2024-10-27,上野・名嘉,skin,15,20.0,85.0,90.0,22.5,32.5,枝状ミドリイシ優占型,2024,sekisei,2.408571428571429
石西礁湖中央部,15.0,シモビシ～仲間崎沖,104,新城島ー西表島間離礁②,2024-10-28,上野・名嘉,skin,15,10.0,95.0,100.0,30.0,50.0,多種混成型,2024,sekisei,2.221428571428572
石西礁湖中央部,15.0,シモビシ～仲間崎沖,106,黒島北西沖離礁,2024-11-20,上野・名嘉,skin,15,,95.0,100.0,57.5,85.0,多種混成型,2024,sekisei,0.0971428571428576
石西礁湖中央部,15.0,シモビシ～仲間崎沖,107,小浜島南沖離礁,2024-10-27,上野・名嘉,skin,15,30.0,80.0,92.5,40.0,37.5,多種混成型,2024,sekisei,2.408571428571429
石西礁湖中央部,15.0,シモビシ～仲間崎沖,108,ヨナラ水道南沖離礁,2024-10-27,上野・名嘉,skin,15,30.0,80.0,82.5,17.5,30.0,多種混成型,2024,sekisei,2.408571428571429
石西礁湖中央部,15.0,シモビシ～仲間崎沖,111,小浜島南東沖離礁③,2024-11-09,上野・名嘉,skin,15,20.0,82.5,85.0,16.5,14.5,多種混成型,2024,sekisei,0.8428571428571442
石西礁湖中央部,15.0,シモビシ～仲間崎沖,113,西表島仲間崎沖離礁,2024-11-20,上野・名嘉,skin,15,20.0,82.5,87.5,17.5,30.0,多種混成型,2024,sekisei,0.0971428571428576
石西礁湖南部,16.0,黒島～新城島,1,ウラビシ南礁縁,2024-11-04,上野・名嘉,skin,15,,92.5,100.0,45.0,62.5,多種混成型,2024,sekisei,1.2671428571428582
石西礁湖南部,16.0,黒島～新城島,2,ウラビシ東礁縁,2024-11-04,上野・名嘉,skin,15,50.0,85.0,100.0,27.5,55.0,多種混成型,2024,sekisei,1.2671428571428582
石西礁湖南部,16.0,黒島～新城島,3,ウラビシ北東礁縁,2024-11-04,上野・名嘉,skin,15,10.0,100.0,99.0,60.0,77.5,多種混成型,2024,sekisei,1.2671428571428582
石西礁湖南部,16.0,黒島～新城島,6,黒島北西岸礁縁,2024-11-20,上野・名嘉,skin,15,,95.0,100.0,50.0,77.5,多種混成型,2024,sekisei,0.0971428571428576
石西礁湖南部,16.0,黒島～新城島,7,黒島西岸礁池内,2024-10-19,上野・名嘉,skin,15,,95.0,90.0,10.0,7.5,多種混成型,2024,sekisei,3.5214285714285727
石西礁湖南部,16.0,黒島～新城島,8,黒島南西岸礁池内①,2024-10-19,上野・名嘉,skin,15,10.0,85.0,92.5,12.5,20.0,多種混成型,2024,sekisei,3.5214285714285727
石西礁湖南部,16.0,黒島～新城島,9,黒島南岸礁池内,2024-10-19,上野・名嘉,skin,15,40.0,95.0,97.5,30.0,52.5,多種混成型,2024,sekisei,3.5214285714285727
石西礁湖南部,16.0,黒島～新城島,10,黒島南東岸礁池内①,2024-10-19,上野・名嘉,skin,15,30.0,90.0,92.5,17.5,17.5,多種混成型,2024,sekisei,3.5214285714285727
石西礁湖南部,16.0,黒島～新城島,11,黒島北東岸礁池内,2024-11-04,上野・名嘉,skin,15,,96.5,100.0,42.5,55.0,多種混成型,2024,sekisei,1.2671428571428582
石西礁湖南部,16.0,黒島～新城島,12,新城島上地北岸離礁,2024-10-21,上野・名嘉,skin,15,10.0,95.0,97.5,17.5,32.5,多種混成型,2024,sekisei,3.3614285714285725
石西礁湖南部,16.0,黒島～新城島,13,マイビシ海中公園地区,2024-10-28,上野・名嘉,skin,15,,99.0,100.0,80.0,77.5,多種混成型,2024,sekisei,2.221428571428572
石西礁湖南部,16.0,黒島～新城島,14,新城島上地西岸,2024-10-28,上野・名嘉,skin,15,,100.0,97.5,42.5,55.0,多種混成型,2024,sekisei,2.221428571428572
石西礁湖南部,16.0,黒島～新城島,15,新城島間水路部,2024-10-28,上野・名嘉,skin,15,20.0,92.5,92.5,22.5,35.0,多種混成型,2024,sekisei,2.221428571428572
石西礁湖南部,16.0,黒島～新城島,16,新城島下地西岸礁池内①,2024-10-28,上野・名嘉,skin,15,,97.5,97.5,45.0,50.0,多種混成型,2024,sekisei,2.221428571428572
石西礁湖南部,16.0,黒島～新城島,17,新城島下地西岸礁池内②,2024-10-28,上野・名嘉,skin,15,,95.0,100.0,40.0,35.0,多種混成型,2024,sekisei,2.221428571428572
石西礁湖南部,16.0,黒島～新城島,45,ウラビシ北離礁,2024-11-04,上野・名嘉,skin,15,10.0,100.0,100.0,50.0,85.0,多種混成型,2024,sekisei,1.2671428571428582
石西礁湖南部,16.0,黒島～新城島,69,黒島南東岸礁池内②,2024-10-19,上野・名嘉,skin,15,40.0,95.0,100.0,15.0,22.5,多種混成型,2024,sekisei,3.5214285714285727
石西礁湖南部,16.0,黒島～新城島,70,黒島南西岸礁池内②,2024-10-19,上野・名嘉,skin,15,,90.0,92.5,10.0,10.0,多種混成型,2024,sekisei,3.5214285714285727
石西礁湖南部,16.0,黒島～新城島,85,新城島水路部礁池内,2024-10-21,上野・名嘉,skin,15,60.0,77.5,90.0,20.0,22.5,特定類優占型（被覆状コモンサンゴ）,2024,sekisei,3.3614285714285725
石西礁湖南部,16.0,黒島～新城島,94,黒島南西岸礁外縁,2024-10-21,上野・名嘉,skin,15,20.0,92.5,100.0,22.5,60.0,多種混成型,2024,sekisei,3.3614285714285725
石西礁湖南部,16.0,黒島～新城島,95,黒島南岸礁外縁,2024-10-21,上野・名嘉,skin,15,40.0,97.5,100.0,37.5,67.5,多種混成型,2024,sekisei,3.3614285714285725
石西礁湖南部,16.0,黒島～新城島,96,キャングチ海中公園地区,2024-10-21,上野・名嘉,skin,15,,97.5,99.0,30.0,50.0,多種混成型,2024,sekisei,3.3614285714285725
石西礁湖南部,16.0,黒島～新城島,97,黒島東岸礁外縁,2024-11-04,上野・名嘉,skin,15,,99.0,100.0,60.0,80.0,多種混成型,2024,sekisei,1.2671428571428582
石西礁湖南部,16.0,黒島～新城島,98,新城島上地東岸礁外縁,2024-10-21,上野・名嘉,skin,15,,92.5,100.0,17.5,32.5,多種混成型,2024,sekisei,3.3614285714285725
