プロット タイトル: site14_spot077_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155726, SEN S/N: 21155726)",カプラー取り外し (LGR S/N: 21155726),カプラー取り付け (LGR S/N: 21155726),停止済み (LGR S/N: 21155726),ファイルの終わり (LGR S/N: 21155726)
548,11/24/21 03:00:00 午前,24.992,,,,
549,11/24/21 04:00:00 午前,24.895,,,,
550,11/24/21 05:00:00 午前,24.774,,,,
551,11/24/21 06:00:00 午前,24.871,,,,
552,11/24/21 07:00:00 午前,25.38,,,,
553,11/24/21 08:00:00 午前,25.453,,,,
554,11/24/21 09:00:00 午前,25.477,,,,
555,11/24/21 10:00:00 午前,25.404,,,,
556,11/24/21 11:00:00 午前,25.404,,,,
557,11/24/21 12:00:00 午後,25.331,,,,
558,11/24/21 01:00:00 午後,25.186,,,,
559,11/24/21 02:00:00 午後,25.525,,,,
560,11/24/21 03:00:00 午後,25.841,,,,
561,11/24/21 04:00:00 午後,25.72,,,,
562,11/24/21 05:00:00 午後,25.501,,,,
563,11/24/21 06:00:00 午後,25.453,,,,
564,11/24/21 07:00:00 午後,25.453,,,,
565,11/24/21 08:00:00 午後,25.525,,,,
566,11/24/21 09:00:00 午後,25.574,,,,
567,11/24/21 10:00:00 午後,25.453,,,,
568,11/24/21 11:00:00 午後,25.21,,,,
569,11/25/21 12:00:00 午前,25.04,,,,
570,11/25/21 01:00:00 午前,24.992,,,,
571,11/25/21 02:00:00 午前,25.113,,,,
572,11/25/21 03:00:00 午前,25.137,,,,
573,11/25/21 04:00:00 午前,25.137,,,,
574,11/25/21 05:00:00 午前,25.162,,,,
575,11/25/21 06:00:00 午前,25.137,,,,
576,11/25/21 07:00:00 午前,24.823,,,,
577,11/25/21 08:00:00 午前,24.944,,,,
578,11/25/21 09:00:00 午前,25.089,,,,
579,11/25/21 10:00:00 午前,24.992,,,,
580,11/25/21 11:00:00 午前,24.944,,,,
581,11/25/21 12:00:00 午後,24.919,,,,
582,11/25/21 01:00:00 午後,24.992,,,,
583,11/25/21 02:00:00 午後,24.944,,,,
584,11/25/21 03:00:00 午後,24.895,,,,
585,11/25/21 04:00:00 午後,24.895,,,,
586,11/25/21 05:00:00 午後,24.944,,,,
587,11/25/21 06:00:00 午後,24.919,,,,
588,11/25/21 07:00:00 午後,24.895,,,,
589,11/25/21 08:00:00 午後,24.847,,,,
590,11/25/21 09:00:00 午後,25.137,,,,
591,11/25/21 10:00:00 午後,25.283,,,,
592,11/25/21 11:00:00 午後,25.355,,,,
593,11/26/21 12:00:00 午前,25.331,,,,
594,11/26/21 01:00:00 午前,25.258,,,,
595,11/26/21 02:00:00 午前,25.113,,,,
596,11/26/21 03:00:00 午前,25.453,,,,
597,11/26/21 04:00:00 午前,25.477,,,,
598,11/26/21 05:00:00 午前,25.331,,,,
599,11/26/21 06:00:00 午前,25.21,,,,
600,11/26/21 07:00:00 午前,25.089,,,,
601,11/26/21 08:00:00 午前,25.186,,,,
602,11/26/21 09:00:00 午前,25.404,,,,
603,11/26/21 10:00:00 午前,25.453,,,,
604,11/26/21 11:00:00 午前,25.404,,,,
605,11/26/21 12:00:00 午後,25.38,,,,
606,11/26/21 01:00:00 午後,25.331,,,,
607,11/26/21 02:00:00 午後,25.38,,,,
608,11/26/21 03:00:00 午後,25.817,,,,
609,11/26/21 04:00:00 午後,25.525,,,,
610,11/26/21 05:00:00 午後,25.283,,,,
611,11/26/21 06:00:00 午後,25.162,,,,
612,11/26/21 07:00:00 午後,25.065,,,,
613,11/26/21 08:00:00 午後,25.065,,,,
614,11/26/21 09:00:00 午後,24.774,,,,
615,11/26/21 10:00:00 午後,25.623,,,,
616,11/26/21 11:00:00 午後,25.671,,,,
617,11/27/21 12:00:00 午前,25.598,,,,
618,11/27/21 01:00:00 午前,25.477,,,,
619,11/27/21 02:00:00 午前,25.355,,,,
620,11/27/21 03:00:00 午前,25.186,,,,
621,11/27/21 04:00:00 午前,25.258,,,,
622,11/27/21 05:00:00 午前,25.258,,,,
623,11/27/21 06:00:00 午前,25.089,,,,
624,11/27/21 07:00:00 午前,24.895,,,,
625,11/27/21 08:00:00 午前,24.774,,,,
626,11/27/21 09:00:00 午前,24.629,,,,
627,11/27/21 10:00:00 午前,25.234,,,,
628,11/27/21 11:00:00 午前,25.307,,,,
629,11/27/21 12:00:00 午後,25.404,,,,
630,11/27/21 01:00:00 午後,25.355,,,,
631,11/27/21 02:00:00 午後,25.234,,,,
632,11/27/21 03:00:00 午後,25.331,,,,
633,11/27/21 04:00:00 午後,24.895,,,,
634,11/27/21 05:00:00 午後,24.919,,,,
635,11/27/21 06:00:00 午後,24.919,,,,
636,11/27/21 07:00:00 午後,24.919,,,,
637,11/27/21 08:00:00 午後,24.919,,,,
638,11/27/21 09:00:00 午後,24.944,,,,
639,11/27/21 10:00:00 午後,25.065,,,,
640,11/27/21 11:00:00 午後,25.307,,,,
641,11/28/21 12:00:00 午前,25.307,,,,
642,11/28/21 01:00:00 午前,25.186,,,,
643,11/28/21 02:00:00 午前,25.21,,,,
644,11/28/21 03:00:00 午前,25.065,,,,
645,11/28/21 04:00:00 午前,24.944,,,,
646,11/28/21 05:00:00 午前,24.774,,,,
647,11/28/21 06:00:00 午前,24.823,,,,
648,11/28/21 07:00:00 午前,24.798,,,,
649,11/28/21 08:00:00 午前,24.75,,,,
650,11/28/21 09:00:00 午前,24.629,,,,
651,11/28/21 10:00:00 午前,24.339,,,,
652,11/28/21 11:00:00 午前,25.186,,,,
653,11/28/21 12:00:00 午後,25.186,,,,
654,11/28/21 01:00:00 午後,25.186,,,,
655,11/28/21 02:00:00 午後,25.162,,,,
656,11/28/21 03:00:00 午後,25.162,,,,
657,11/28/21 04:00:00 午後,25.016,,,,
658,11/28/21 05:00:00 午後,24.992,,,,
659,11/28/21 06:00:00 午後,25.016,,,,
660,11/28/21 07:00:00 午後,25.016,,,,
661,11/28/21 08:00:00 午後,25.089,,,,
662,11/28/21 09:00:00 午後,25.016,,,,
663,11/28/21 10:00:00 午後,24.895,,,,
664,11/28/21 11:00:00 午後,24.992,,,,
665,11/29/21 12:00:00 午前,25.186,,,,
666,11/29/21 01:00:00 午前,25.186,,,,
667,11/29/21 02:00:00 午前,25.162,,,,
668,11/29/21 03:00:00 午前,25.137,,,,
669,11/29/21 04:00:00 午前,25.21,,,,
670,11/29/21 05:00:00 午前,25.113,,,,
671,11/29/21 06:00:00 午前,25.016,,,,
672,11/29/21 07:00:00 午前,25.04,,,,
673,11/29/21 08:00:00 午前,24.992,,,,
674,11/29/21 09:00:00 午前,25.016,,,,
675,11/29/21 10:00:00 午前,24.992,,,,
676,11/29/21 11:00:00 午前,24.823,,,,
677,11/29/21 12:00:00 午後,25.234,,,,
678,11/29/21 01:00:00 午後,25.355,,,,
679,11/29/21 02:00:00 午後,25.355,,,,
680,11/29/21 03:00:00 午後,25.38,,,,
681,11/29/21 04:00:00 午後,25.331,,,,
682,11/29/21 05:00:00 午後,25.234,,,,
683,11/29/21 06:00:00 午後,25.331,,,,
684,11/29/21 07:00:00 午後,25.234,,,,
685,11/29/21 08:00:00 午後,25.258,,,,
686,11/29/21 09:00:00 午後,25.258,,,,
687,11/29/21 10:00:00 午後,25.234,,,,
688,11/29/21 11:00:00 午後,25.186,,,,
689,11/30/21 12:00:00 午前,25.089,,,,
690,11/30/21 01:00:00 午前,25.307,,,,
691,11/30/21 02:00:00 午前,25.428,,,,
692,11/30/21 03:00:00 午前,25.477,,,,
693,11/30/21 04:00:00 午前,25.525,,,,
694,11/30/21 05:00:00 午前,25.501,,,,
695,11/30/21 06:00:00 午前,25.453,,,,
696,11/30/21 07:00:00 午前,25.428,,,,
697,11/30/21 08:00:00 午前,25.404,,,,
698,11/30/21 09:00:00 午前,25.355,,,,
699,11/30/21 10:00:00 午前,25.38,,,,
700,11/30/21 11:00:00 午前,25.477,,,,
701,11/30/21 12:00:00 午後,25.574,,,,
702,11/30/21 01:00:00 午後,25.72,,,,
703,11/30/21 02:00:00 午後,25.866,,,,
704,11/30/21 03:00:00 午後,25.914,,,,
705,11/30/21 04:00:00 午後,25.817,,,,
706,11/30/21 05:00:00 午後,25.623,,,,
707,11/30/21 06:00:00 午後,25.598,,,,
708,11/30/21 07:00:00 午後,25.671,,,,
709,11/30/21 08:00:00 午後,25.55,,,,
710,11/30/21 09:00:00 午後,25.525,,,,
711,11/30/21 10:00:00 午後,25.307,,,,
712,11/30/21 11:00:00 午後,25.162,,,,
713,12/01/21 12:00:00 午前,24.871,,,,
714,12/01/21 01:00:00 午前,24.581,,,,
715,12/01/21 02:00:00 午前,24.823,,,,
716,12/01/21 03:00:00 午前,25.016,,,,
717,12/01/21 04:00:00 午前,25.04,,,,
718,12/01/21 05:00:00 午前,25.016,,,,
719,12/01/21 06:00:00 午前,24.944,,,,
720,12/01/21 07:00:00 午前,24.581,,,,
721,12/01/21 08:00:00 午前,24.002,,,,
722,12/01/21 09:00:00 午前,23.978,,,,
723,12/01/21 10:00:00 午前,24.098,,,,
724,12/01/21 11:00:00 午前,24.05,,,,
725,12/01/21 12:00:00 午後,24.026,,,,
726,12/01/21 01:00:00 午後,24.05,,,,
727,12/01/21 02:00:00 午後,24.46,,,,
728,12/01/21 03:00:00 午後,24.629,,,,
729,12/01/21 04:00:00 午後,24.629,,,,
730,12/01/21 05:00:00 午後,24.532,,,,
731,12/01/21 06:00:00 午後,24.436,,,,
732,12/01/21 07:00:00 午後,24.219,,,,
733,12/01/21 08:00:00 午後,24.074,,,,
734,12/01/21 09:00:00 午後,24.05,,,,
735,12/01/21 10:00:00 午後,24.074,,,,
736,12/01/21 11:00:00 午後,23.833,,,,
737,12/02/21 12:00:00 午前,23.737,,,,
738,12/02/21 01:00:00 午前,23.641,,,,
739,12/02/21 02:00:00 午前,23.809,,,,
740,12/02/21 03:00:00 午前,24.074,,,,
741,12/02/21 04:00:00 午前,24.122,,,,
742,12/02/21 05:00:00 午前,24.195,,,,
743,12/02/21 06:00:00 午前,24.098,,,,
744,12/02/21 07:00:00 午前,23.954,,,,
745,12/02/21 08:00:00 午前,23.593,,,,
746,12/02/21 09:00:00 午前,23.689,,,,
747,12/02/21 10:00:00 午前,23.713,,,,
748,12/02/21 11:00:00 午前,23.545,,,,
749,12/02/21 12:00:00 午後,23.569,,,,
750,12/02/21 01:00:00 午後,23.641,,,,
751,12/02/21 02:00:00 午後,23.665,,,,
752,12/02/21 03:00:00 午後,24.171,,,,
753,12/02/21 04:00:00 午後,24.243,,,,
754,12/02/21 05:00:00 午後,24.484,,,,
755,12/02/21 06:00:00 午後,24.605,,,,
756,12/02/21 07:00:00 午後,24.557,,,,
757,12/02/21 08:00:00 午後,24.412,,,,
758,12/02/21 09:00:00 午後,24.267,,,,
759,12/02/21 10:00:00 午後,24.026,,,,
760,12/02/21 11:00:00 午後,23.761,,,,
761,12/03/21 12:00:00 午前,23.785,,,,
762,12/03/21 01:00:00 午前,23.497,,,,
763,12/03/21 02:00:00 午前,24.002,,,,
764,12/03/21 03:00:00 午前,24.339,,,,
765,12/03/21 04:00:00 午前,24.339,,,,
766,12/03/21 05:00:00 午前,24.363,,,,
767,12/03/21 06:00:00 午前,24.339,,,,
768,12/03/21 07:00:00 午前,24.195,,,,
769,12/03/21 08:00:00 午前,23.905,,,,
770,12/03/21 09:00:00 午前,23.521,,,,
771,12/03/21 10:00:00 午前,23.665,,,,
772,12/03/21 11:00:00 午前,23.857,,,,
773,12/03/21 12:00:00 午後,23.905,,,,
774,12/03/21 01:00:00 午後,23.93,,,,
775,12/03/21 02:00:00 午後,23.905,,,,
776,12/03/21 03:00:00 午後,23.905,,,,
777,12/03/21 04:00:00 午後,23.954,,,,
778,12/03/21 05:00:00 午後,23.978,,,,
779,12/03/21 06:00:00 午後,24.122,,,,
780,12/03/21 07:00:00 午後,24.171,,,,
781,12/03/21 08:00:00 午後,23.978,,,,
782,12/03/21 09:00:00 午後,23.761,,,,
783,12/03/21 10:00:00 午後,23.448,,,,
784,12/03/21 11:00:00 午後,23.521,,,,
785,12/04/21 12:00:00 午前,23.4,,,,
786,12/04/21 01:00:00 午前,23.184,,,,
787,12/04/21 02:00:00 午前,22.968,,,,
788,12/04/21 03:00:00 午前,22.92,,,,
789,12/04/21 04:00:00 午前,23.93,,,,
790,12/04/21 05:00:00 午前,24.146,,,,
791,12/04/21 06:00:00 午前,24.098,,,,
792,12/04/21 07:00:00 午前,24.002,,,,
793,12/04/21 08:00:00 午前,23.809,,,,
794,12/04/21 09:00:00 午前,23.593,,,,
795,12/04/21 10:00:00 午前,23.593,,,,
796,12/04/21 11:00:00 午前,23.641,,,,
797,12/04/21 12:00:00 午後,23.641,,,,
798,12/04/21 01:00:00 午後,23.641,,,,
799,12/04/21 02:00:00 午後,23.713,,,,
800,12/04/21 03:00:00 午後,23.713,,,,
801,12/04/21 04:00:00 午後,23.641,,,,
802,12/04/21 05:00:00 午後,23.881,,,,
803,12/04/21 06:00:00 午後,23.978,,,,
804,12/04/21 07:00:00 午後,24.171,,,,
805,12/04/21 08:00:00 午後,24.195,,,,
806,12/04/21 09:00:00 午後,24.195,,,,
807,12/04/21 10:00:00 午後,23.978,,,,
808,12/04/21 11:00:00 午後,23.785,,,,
809,12/05/21 12:00:00 午前,23.641,,,,
810,12/05/21 01:00:00 午前,23.497,,,,
811,12/05/21 02:00:00 午前,23.352,,,,
812,12/05/21 03:00:00 午前,23.04,,,,
813,12/05/21 04:00:00 午前,23.424,,,,
814,12/05/21 05:00:00 午前,24.219,,,,
815,12/05/21 06:00:00 午前,24.291,,,,
816,12/05/21 07:00:00 午前,24.243,,,,
817,12/05/21 08:00:00 午前,24.002,,,,
818,12/05/21 09:00:00 午前,23.761,,,,
819,12/05/21 10:00:00 午前,23.689,,,,
820,12/05/21 11:00:00 午前,23.641,,,,
821,12/05/21 12:00:00 午後,23.905,,,,
822,12/05/21 01:00:00 午後,23.93,,,,
823,12/05/21 02:00:00 午後,23.833,,,,
824,12/05/21 03:00:00 午後,23.881,,,,
825,12/05/21 04:00:00 午後,23.905,,,,
826,12/05/21 05:00:00 午後,24.243,,,,
827,12/05/21 06:00:00 午後,24.315,,,,
828,12/05/21 07:00:00 午後,24.581,,,,
829,12/05/21 08:00:00 午後,24.581,,,,
830,12/05/21 09:00:00 午後,24.605,,,,
831,12/05/21 10:00:00 午後,24.532,,,,
832,12/05/21 11:00:00 午後,24.363,,,,
833,12/06/21 12:00:00 午前,24.267,,,,
834,12/06/21 01:00:00 午前,24.122,,,,
835,12/06/21 02:00:00 午前,23.978,,,,
836,12/06/21 03:00:00 午前,23.761,,,,
837,12/06/21 04:00:00 午前,23.641,,,,
838,12/06/21 05:00:00 午前,24.098,,,,
839,12/06/21 06:00:00 午前,24.484,,,,
840,12/06/21 07:00:00 午前,24.315,,,,
841,12/06/21 08:00:00 午前,24.363,,,,
842,12/06/21 09:00:00 午前,24.171,,,,
843,12/06/21 10:00:00 午前,24.074,,,,
844,12/06/21 11:00:00 午前,24.171,,,,
845,12/06/21 12:00:00 午後,24.171,,,,
846,12/06/21 01:00:00 午後,24.267,,,,
847,12/06/21 02:00:00 午後,24.243,,,,
848,12/06/21 03:00:00 午後,24.243,,,,
849,12/06/21 04:00:00 午後,24.195,,,,
850,12/06/21 05:00:00 午後,24.219,,,,
851,12/06/21 06:00:00 午後,24.363,,,,
852,12/06/21 07:00:00 午後,24.557,,,,
853,12/06/21 08:00:00 午後,24.605,,,,
854,12/06/21 09:00:00 午後,24.677,,,,
855,12/06/21 10:00:00 午後,24.702,,,,
856,12/06/21 11:00:00 午後,24.629,,,,
857,12/07/21 12:00:00 午前,24.508,,,,
858,12/07/21 01:00:00 午前,24.388,,,,
859,12/07/21 02:00:00 午前,24.291,,,,
860,12/07/21 03:00:00 午前,24.146,,,,
861,12/07/21 04:00:00 午前,24.026,,,,
862,12/07/21 05:00:00 午前,23.881,,,,
863,12/07/21 06:00:00 午前,24.219,,,,
864,12/07/21 07:00:00 午前,24.484,,,,
865,12/07/21 08:00:00 午前,24.532,,,,
866,12/07/21 09:00:00 午前,24.532,,,,
867,12/07/21 10:00:00 午前,24.508,,,,
868,12/07/21 11:00:00 午前,24.46,,,,
869,12/07/21 12:00:00 午後,24.46,,,,
870,12/07/21 01:00:00 午後,24.436,,,,
871,12/07/21 02:00:00 午後,24.339,,,,
872,12/07/21 03:00:00 午後,24.243,,,,
873,12/07/21 04:00:00 午後,24.243,,,,
874,12/07/21 05:00:00 午後,24.195,,,,
875,12/07/21 06:00:00 午後,24.146,,,,
876,12/07/21 07:00:00 午後,24.388,,,,
877,12/07/21 08:00:00 午後,24.557,,,,
878,12/07/21 09:00:00 午後,24.605,,,,
879,12/07/21 10:00:00 午後,24.653,,,,
880,12/07/21 11:00:00 午後,24.653,,,,
881,12/08/21 12:00:00 午前,24.557,,,,
882,12/08/21 01:00:00 午前,24.388,,,,
883,12/08/21 02:00:00 午前,24.098,,,,
884,12/08/21 03:00:00 午前,23.954,,,,
885,12/08/21 04:00:00 午前,23.785,,,,
886,12/08/21 05:00:00 午前,23.593,,,,
887,12/08/21 06:00:00 午前,23.545,,,,
888,12/08/21 07:00:00 午前,24.146,,,,
889,12/08/21 08:00:00 午前,24.412,,,,
890,12/08/21 09:00:00 午前,24.412,,,,
891,12/08/21 10:00:00 午前,24.436,,,,
892,12/08/21 11:00:00 午前,24.436,,,,
893,12/08/21 12:00:00 午後,24.412,,,,
894,12/08/21 01:00:00 午後,24.412,,,,
895,12/08/21 02:00:00 午後,24.315,,,,
896,12/08/21 03:00:00 午後,24.146,,,,
897,12/08/21 04:00:00 午後,23.93,,,,
898,12/08/21 05:00:00 午後,23.978,,,,
899,12/08/21 06:00:00 午後,23.93,,,,
900,12/08/21 07:00:00 午後,23.881,,,,
901,12/08/21 08:00:00 午後,23.954,,,,
902,12/08/21 09:00:00 午後,24.315,,,,
903,12/08/21 10:00:00 午後,24.46,,,,
904,12/08/21 11:00:00 午後,24.605,,,,
905,12/09/21 12:00:00 午前,24.605,,,,
906,12/09/21 01:00:00 午前,24.412,,,,
907,12/09/21 02:00:00 午前,24.243,,,,
908,12/09/21 03:00:00 午前,24.363,,,,
909,12/09/21 04:00:00 午前,24.291,,,,
910,12/09/21 05:00:00 午前,24.219,,,,
911,12/09/21 06:00:00 午前,24.05,,,,
912,12/09/21 07:00:00 午前,23.978,,,,
913,12/09/21 08:00:00 午前,24.388,,,,
914,12/09/21 09:00:00 午前,24.532,,,,
915,12/09/21 10:00:00 午前,24.508,,,,
916,12/09/21 11:00:00 午前,24.484,,,,
917,12/09/21 12:00:00 午後,24.46,,,,
918,12/09/21 01:00:00 午後,24.532,,,,
919,12/09/21 02:00:00 午後,24.653,,,,
920,12/09/21 03:00:00 午後,24.484,,,,
921,12/09/21 04:00:00 午後,24.46,,,,
922,12/09/21 05:00:00 午後,24.171,,,,
923,12/09/21 06:00:00 午後,24.146,,,,
924,12/09/21 07:00:00 午後,24.05,,,,
925,12/09/21 08:00:00 午後,24.026,,,,
926,12/09/21 09:00:00 午後,24.026,,,,
927,12/09/21 10:00:00 午後,24.581,,,,
928,12/09/21 11:00:00 午後,24.653,,,,
929,12/10/21 12:00:00 午前,24.605,,,,
930,12/10/21 01:00:00 午前,24.557,,,,
931,12/10/21 02:00:00 午前,24.436,,,,
932,12/10/21 03:00:00 午前,24.339,,,,
933,12/10/21 04:00:00 午前,24.026,,,,
934,12/10/21 05:00:00 午前,24.026,,,,
935,12/10/21 06:00:00 午前,23.954,,,,
936,12/10/21 07:00:00 午前,23.881,,,,
937,12/10/21 08:00:00 午前,23.833,,,,
938,12/10/21 09:00:00 午前,24.195,,,,
939,12/10/21 10:00:00 午前,24.581,,,,
940,12/10/21 11:00:00 午前,24.557,,,,
941,12/10/21 12:00:00 午後,24.629,,,,
942,12/10/21 01:00:00 午後,24.557,,,,
943,12/10/21 02:00:00 午後,24.508,,,,
944,12/10/21 03:00:00 午後,24.581,,,,
945,12/10/21 04:00:00 午後,24.436,,,,
946,12/10/21 05:00:00 午後,24.339,,,,
947,12/10/21 06:00:00 午後,24.098,,,,
948,12/10/21 07:00:00 午後,24.074,,,,
949,12/10/21 08:00:00 午後,24.074,,,,
950,12/10/21 09:00:00 午後,24.002,,,,
951,12/10/21 10:00:00 午後,24.315,,,,
952,12/10/21 11:00:00 午後,24.557,,,,
953,12/11/21 12:00:00 午前,24.581,,,,
954,12/11/21 01:00:00 午前,24.532,,,,
955,12/11/21 02:00:00 午前,24.508,,,,
956,12/11/21 03:00:00 午前,24.412,,,,
957,12/11/21 04:00:00 午前,24.243,,,,
958,12/11/21 05:00:00 午前,24.219,,,,
959,12/11/21 06:00:00 午前,24.195,,,,
960,12/11/21 07:00:00 午前,24.146,,,,
961,12/11/21 08:00:00 午前,24.074,,,,
962,12/11/21 09:00:00 午前,24.074,,,,
963,12/11/21 10:00:00 午前,24.098,,,,
964,12/11/21 11:00:00 午前,24.653,,,,
965,12/11/21 12:00:00 午後,24.702,,,,
966,12/11/21 01:00:00 午後,24.702,,,,
967,12/11/21 02:00:00 午後,24.726,,,,
968,12/11/21 03:00:00 午後,24.75,,,,
969,12/11/21 04:00:00 午後,24.823,,,,
970,12/11/21 05:00:00 午後,24.75,,,,
971,12/11/21 06:00:00 午後,24.581,,,,
972,12/11/21 07:00:00 午後,24.363,,,,
973,12/11/21 08:00:00 午後,24.291,,,,
974,12/11/21 09:00:00 午後,24.243,,,,
975,12/11/21 10:00:00 午後,24.219,,,,
976,12/11/21 11:00:00 午後,24.557,,,,
977,12/12/21 12:00:00 午前,24.726,,,,
978,12/12/21 01:00:00 午前,24.774,,,,
979,12/12/21 02:00:00 午前,24.75,,,,
980,12/12/21 03:00:00 午前,24.726,,,,
981,12/12/21 04:00:00 午前,24.702,,,,
982,12/12/21 05:00:00 午前,24.605,,,,
983,12/12/21 06:00:00 午前,24.484,,,,
984,12/12/21 07:00:00 午前,24.291,,,,
985,12/12/21 08:00:00 午前,24.363,,,,
986,12/12/21 09:00:00 午前,24.436,,,,
987,12/12/21 10:00:00 午前,24.508,,,,
988,12/12/21 11:00:00 午前,24.581,,,,
989,12/12/21 12:00:00 午後,24.653,,,,
990,12/12/21 01:00:00 午後,24.847,,,,
991,12/12/21 02:00:00 午後,24.944,,,,
992,12/12/21 03:00:00 午後,24.992,,,,
993,12/12/21 04:00:00 午後,24.992,,,,
994,12/12/21 05:00:00 午後,24.968,,,,
995,12/12/21 06:00:00 午後,24.919,,,,
996,12/12/21 07:00:00 午後,24.871,,,,
997,12/12/21 08:00:00 午後,24.677,,,,
998,12/12/21 09:00:00 午後,24.557,,,,
999,12/12/21 10:00:00 午後,24.436,,,,
1000,12/12/21 11:00:00 午後,24.363,,,,
1001,12/13/21 12:00:00 午前,24.557,,,,
1002,12/13/21 01:00:00 午前,24.847,,,,
1003,12/13/21 02:00:00 午前,24.919,,,,
1004,12/13/21 03:00:00 午前,24.871,,,,
1005,12/13/21 04:00:00 午前,24.774,,,,
1006,12/13/21 05:00:00 午前,24.702,,,,
1007,12/13/21 06:00:00 午前,24.532,,,,
1008,12/13/21 07:00:00 午前,24.388,,,,
1009,12/13/21 08:00:00 午前,24.291,,,,
1010,12/13/21 09:00:00 午前,24.363,,,,
1011,12/13/21 10:00:00 午前,24.363,,,,
1012,12/13/21 11:00:00 午前,24.339,,,,
1013,12/13/21 12:00:00 午後,24.388,,,,
1014,12/13/21 01:00:00 午後,24.46,,,,
1015,12/13/21 02:00:00 午後,24.653,,,,
1016,12/13/21 03:00:00 午後,24.629,,,,
1017,12/13/21 04:00:00 午後,24.605,,,,
1018,12/13/21 05:00:00 午後,24.508,,,,
1019,12/13/21 06:00:00 午後,24.46,,,,
1020,12/13/21 07:00:00 午後,24.508,,,,
1021,12/13/21 08:00:00 午後,24.388,,,,
1022,12/13/21 09:00:00 午後,24.171,,,,
1023,12/13/21 10:00:00 午後,24.074,,,,
1024,12/13/21 11:00:00 午後,24.002,,,,
1025,12/14/21 12:00:00 午前,23.905,,,,
1026,12/14/21 01:00:00 午前,24.026,,,,
1027,12/14/21 02:00:00 午前,24.315,,,,
1028,12/14/21 03:00:00 午前,24.436,,,,
1029,12/14/21 04:00:00 午前,24.436,,,,
1030,12/14/21 05:00:00 午前,24.363,,,,
1031,12/14/21 06:00:00 午前,24.219,,,,
1032,12/14/21 07:00:00 午前,24.315,,,,
1033,12/14/21 08:00:00 午前,24.267,,,,
1034,12/14/21 09:00:00 午前,24.026,,,,
1035,12/14/21 10:00:00 午前,23.833,,,,
1036,12/14/21 11:00:00 午前,23.833,,,,
1037,12/14/21 12:00:00 午後,23.857,,,,
1038,12/14/21 01:00:00 午後,23.954,,,,
1039,12/14/21 02:00:00 午後,24.291,,,,
1040,12/14/21 03:00:00 午後,24.46,,,,
1041,12/14/21 04:00:00 午後,24.436,,,,
1042,12/14/21 05:00:00 午後,24.46,,,,
1043,12/14/21 06:00:00 午後,24.388,,,,
1044,12/14/21 07:00:00 午後,24.315,,,,
1045,12/14/21 08:00:00 午後,24.315,,,,
1046,12/14/21 09:00:00 午後,24.267,,,,
1047,12/14/21 10:00:00 午後,24.243,,,,
1048,12/14/21 11:00:00 午後,24.146,,,,
1049,12/15/21 12:00:00 午前,24.098,,,,
1050,12/15/21 01:00:00 午前,24.219,,,,
1051,12/15/21 02:00:00 午前,24.412,,,,
1052,12/15/21 03:00:00 午前,24.508,,,,
1053,12/15/21 04:00:00 午前,24.508,,,,
1054,12/15/21 05:00:00 午前,24.412,,,,
1055,12/15/21 06:00:00 午前,24.315,,,,
1056,12/15/21 07:00:00 午前,24.219,,,,
1057,12/15/21 08:00:00 午前,24.219,,,,
1058,12/15/21 09:00:00 午前,24.243,,,,
1059,12/15/21 10:00:00 午前,24.243,,,,
1060,12/15/21 11:00:00 午前,24.339,,,,
1061,12/15/21 12:00:00 午後,24.363,,,,
1062,12/15/21 01:00:00 午後,24.484,,,,
1063,12/15/21 02:00:00 午後,24.557,,,,
1064,12/15/21 03:00:00 午後,24.653,,,,
1065,12/15/21 04:00:00 午後,24.702,,,,
1066,12/15/21 05:00:00 午後,24.653,,,,
1067,12/15/21 06:00:00 午後,24.653,,,,
1068,12/15/21 07:00:00 午後,24.581,,,,
1069,12/15/21 08:00:00 午後,24.508,,,,
1070,12/15/21 09:00:00 午後,24.484,,,,
1071,12/15/21 10:00:00 午後,24.339,,,,
1072,12/15/21 11:00:00 午後,24.315,,,,
1073,12/16/21 12:00:00 午前,24.339,,,,
1074,12/16/21 01:00:00 午前,24.315,,,,
1075,12/16/21 02:00:00 午前,24.267,,,,
1076,12/16/21 03:00:00 午前,24.532,,,,
1077,12/16/21 04:00:00 午前,24.557,,,,
1078,12/16/21 05:00:00 午前,24.557,,,,
1079,12/16/21 06:00:00 午前,24.436,,,,
1080,12/16/21 07:00:00 午前,24.363,,,,
1081,12/16/21 08:00:00 午前,24.339,,,,
1082,12/16/21 09:00:00 午前,24.171,,,,
1083,12/16/21 10:00:00 午前,24.339,,,,
1084,12/16/21 11:00:00 午前,24.315,,,,
1085,12/16/21 12:00:00 午後,24.412,,,,
1086,12/16/21 01:00:00 午後,24.436,,,,
1087,12/16/21 02:00:00 午後,24.532,,,,
1088,12/16/21 03:00:00 午後,24.653,,,,
1089,12/16/21 04:00:00 午後,24.895,,,,
1090,12/16/21 05:00:00 午後,25.016,,,,
1091,12/16/21 06:00:00 午後,25.065,,,,
1092,12/16/21 07:00:00 午後,25.065,,,,
1093,12/16/21 08:00:00 午後,25.016,,,,
1094,12/16/21 09:00:00 午後,24.895,,,,
1095,12/16/21 10:00:00 午後,24.774,,,,
